,reward,profit,carbon_cost,excess_charge,max_profit
130000,"[0.0, 1.923834256761663, 1.7157542864418818, 1.172930681606518, 0.1769443756673843, 0.7458785238752667, 2.5318722375328035, 2.5999913027785375, 2.387991395939024, 2.7668970331685077, 3.0442050285305857, 1.195717004019175, 0.6240840680622728, 0.0]","[0.0, 2.8633836638074905, 3.1880445690778783, 2.4273328354699717, 0.28548000000000007, 0.9802908663992939, 3.8046194561502706, 3.7785001246234318, 3.4434211253399045, 3.815782329650907, 3.9488076233119185, 1.7580296309184984, 1.0250151820768343, 0.0]","[0.0, 0.939549407045829, 1.472290282635999, 1.2544021538634564, 0.10853562433261572, 0.23441234252402715, 1.2726778852841325, 1.178508821844894, 1.0554297294008852, 1.0488852964824038, 0.904585261447997, 0.5623126268993236, 0.40093111401456155, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.9682277132090165, 1.7335560670733727, 1.2143410622076338, 0.1814784199483803, 0.7080868466380126, 2.684887339518833, 2.715999035194826, 2.3227591097074387, 2.6774452355146825, 3.063185353644498, 1.3007409807710424, 0.5862171652505196, 0.0]","[0.0, 2.93641364307229, 3.3017484031042965, 2.5192412056717113, 0.278200000000001, 0.9240025436207359, 4.0302780304073424, 3.9453907758609708, 3.3702913602995896, 3.7084839909483494, 3.966110743933507, 1.9309419027264965, 0.9869176871507835, 0.0]","[0.0, 0.9681859298632758, 1.568192336030925, 1.3049001434640803, 0.0967215800516207, 0.21591569698272325, 1.3453906908885105, 1.2293917406661456, 1.0475322505921518, 1.0310387554336669, 0.9028907236223455, 0.6302009219554553, 0.40070052190026384, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.8195612953789264, 1.7002624780238096, 1.1995049134314844, 0.18522971219933346, 0.7707009373453143, 2.6872074800888366, 2.7964830190453953, 2.278251638913534, 2.664487682290222, 3.0388664191114123, 1.1272474608615988, 0.5889652536072171, 0.0]","[0.0, 2.7043223308311743, 3.175937781097861, 2.492498620032254, 0.29068000000000016, 1.0070145580734073, 4.030879387086418, 4.0396983481946425, 3.2823578484638083, 3.6915026283006758, 3.922976218774344, 1.6675944413460146, 0.9884720095478949, 0.0]","[0.0, 0.8847610354522492, 1.4756753030740515, 1.2929937066007715, 0.10545028780066668, 0.23631362072809292, 1.3436025736642474, 1.2432153291492467, 1.0041062095502742, 1.027014946010455, 0.8840924663295994, 0.5403469804844176, 0.39950675594067775, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.9361976480138796, 1.760579917672091, 1.2158627877010357, 0.16713278594351202, 0.6951146358869132, 2.352112567307662, 2.639114403940942, 2.3941072164324595, 2.6060965356431267, 3.1134608891794704, 1.2302793736610433, 0.5708065081485083, 0.0]","[0.0, 2.8622941531115833, 3.267853854074346, 2.5106445970520754, 0.2641600000000003, 0.9093360718620065, 3.522919920514524, 3.8099544613768233, 3.4695053244812866, 3.6054939433015134, 4.025439194678912, 1.8278157479343222, 0.9524841060090636, 0.0]","[0.0, 0.9260965050977057, 1.5072739364022552, 1.294781809351043, 0.09702721405648823, 0.21422143597509327, 1.1707726865401973, 1.1708400574358822, 1.075398108048829, 0.9993974076583888, 0.9119783054994408, 0.5975363742732807, 0.38167759786055505, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.781837518182641, 1.6922115821060346, 1.1553325784232007, 0.16129928081607095, 0.8134192780276945, 2.7493170148986503, 2.590588283448421, 2.2806202353325897, 2.7053247481568863, 3.096481125498644, 1.2269776120278009, 0.5762572890251789, 0.0]","[0.0, 2.669103029317245, 3.1605764347968175, 2.3993057453425846, 0.2527200000000006, 1.0744612091266152, 4.141998481533247, 3.739679075911445, 3.297241738619716, 3.7403783591824262, 3.9989288862550336, 1.8355838304504153, 0.9490979812617185, 0.0]","[0.0, 0.8872655111346064, 1.4683648526907844, 1.2439731669193876, 0.09142071918392969, 0.26104193109892104, 1.3926294666346, 1.1490907924630238, 1.0166215032871295, 1.0350536110255402, 0.9024477607563894, 0.608606218422615, 0.37284069223653943, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.8145943947550551, 1.6789610480705137, 1.1951743939084538, 0.15946643307888494, 0.7585707685553559, 2.65764777772581, 2.664929380789134, 2.3575698160173597, 2.836683865536241, 3.069496752758286, 1.2709632640930282, 0.5788415000454751, 0.0]","[0.0, 2.7170708727933657, 3.1039828519039863, 2.451265091027897, 0.2511600000000004, 0.9974467777082027, 3.99913132447865, 3.843490868614017, 3.410338971675547, 3.9187685701092048, 3.985497044761302, 1.8618725499834285, 0.9827497171098677, 0.0]","[0.0, 0.9024764780383117, 1.4250218038334743, 1.2560906971194463, 0.09169356692111542, 0.2388760091528467, 1.3414662134195094, 1.1785614878248813, 1.05276915565819, 1.0820847045729638, 0.9159656253363497, 0.5909092858904017, 0.4039082170643925, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.842113030794797, 1.6343794227814437, 1.2139496505421736, 0.13361424049599202, 0.8162414197265329, 2.5428648039460677, 2.5113125923821005, 2.3848638621431926, 2.6636092177228736, 2.979065872567839, 1.249426798779451, 0.6821959051947106, 0.0]","[0.0, 2.7488779007392914, 3.13934010914354, 2.4862735345956213, 0.20852000000000048, 1.0636313958649244, 3.8329711744140567, 3.6285156551325897, 3.4707667063616743, 3.688790058397067, 3.873000242922402, 1.838789555201981, 1.1679471848444445, 0.0]","[0.0, 0.9067648699444949, 1.5049606863620972, 1.272323884053451, 0.07490575950400846, 0.24738997613839123, 1.290106370467987, 1.1172030627504932, 1.0859028442184826, 1.0251808406741947, 0.8938823703545649, 0.5893627564225323, 0.485751279649734, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4632148173016805e-19, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.879450152269029, 1.6721445201297844, 1.1990866885641895, 0.09626643122856521, 0.7437649475641233, 2.6160761919444036, 2.5152455958414768, 2.3126962857539413, 2.565926862645317, 3.029061094145823, 1.1782007244144213, 0.6173567435866987, 0.0]","[0.0, 2.814283618271352, 3.2393504304686522, 2.4985559091252068, 0.14976000000000023, 0.9722509729357721, 3.924105799510071, 3.6494695716897816, 3.358237186280322, 3.555745615844049, 3.926051695304011, 1.7383918961112894, 1.0407968713676903, 0.0]","[0.0, 0.9348334660023254, 1.5672059103388685, 1.2994692205610197, 0.05349356877143501, 0.22848602537164917, 1.3079602742323364, 1.134223975848307, 1.0455409005263798, 0.9898187531987371, 0.8969906011581901, 0.5601911716968692, 0.4234401277809915, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.7668690191153178, 1.6805421680424206, 1.1595196129433465, 0.16670144096638145, 0.7318877975671356, 2.6254778961032077, 2.411436155611966, 2.433888604099113, 2.7197043500496028, 3.1029858590640087, 1.2807645040152549, 0.5379142652940859, 0.0]","[0.0, 2.6234229632588275, 3.184286316496614, 2.4114049500326136, 0.26000000000000034, 0.9542076803794616, 3.9426287566269878, 3.491112715613023, 3.5216741924613477, 3.7667880278290435, 4.019817201759055, 1.892986725447833, 0.9153343027271312, 0.0]","[0.0, 0.8565539441435104, 1.503744148454194, 1.2518853370892693, 0.09329855903361887, 0.22231988281232568, 1.317133527190445, 1.0796765600010598, 1.0877855883622334, 1.047083677779442, 0.9168313426950451, 0.6122222214325798, 0.3774200374330454, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.7475580982783951, 1.7187517056692792, 1.1564585624916495, 0.16864069812341972, 0.748288668493785, 2.5301169027676877, 2.5429566484102324, 2.3015646508065686, 2.8188529945032514, 3.0616095526765883, 1.2277063184095145, 0.6644085439333075, 0.0]","[0.0, 2.5990231864232, 3.265174852909652, 2.3997201140104623, 0.2662400000000006, 0.9769869491218108, 3.802509144367079, 3.6706460117587323, 3.33552794563319, 3.8989096747222836, 3.9728866664562736, 1.7956242974394923, 1.089387335555406, 0.0]","[0.0, 0.8514650881448051, 1.5464231472403738, 1.2432442181854815, 0.09759930187658088, 0.22869828062802597, 1.272374908266057, 1.127689363348498, 1.033963294826622, 1.0800566802190332, 0.9112424471130183, 0.5679179790299784, 0.4249787916220987, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.8763331168417288, 1.6516371165606423, 1.2204752118085864, 0.16699091556445508, 0.7538912688415439, 2.493389333259063, 2.5365029571615563, 2.256393893018669, 2.815796920041024, 3.0339901487302687, 1.1634834767340443, 0.6049049145962249, 0.0]","[0.0, 2.806481992268201, 3.1316824063830087, 2.4563057479069257, 0.2537600000000011, 0.989394062690805, 3.743821693098154, 3.6702215359558013, 3.2891307261621883, 3.8937321796341813, 3.9284481807437097, 1.7378987020168146, 1.0178709299810482, 0.0]","[0.0, 0.9301488754264706, 1.480045289822368, 1.235830536098341, 0.08676908443554598, 0.2355027938492612, 1.2503976931724252, 1.1337185787942472, 1.032736833143519, 1.077935259593159, 0.8944233653467755, 0.5744152252827716, 0.4129660153848233, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.7471279382723348, 1.625061456356681, 1.195598641881116, 0.18222412407847294, 0.7516072417705866, 2.6545930449145496, 2.610797333600003, 2.3375887886887963, 2.705254924481989, 2.954315534822345, 1.2940169827080987, 0.6203299591286585, 0.0]","[0.0, 2.6013158361100084, 3.1578320778706526, 2.4748931247889314, 0.2932800000000009, 0.9770412441875143, 4.008834570624829, 3.755871543194664, 3.404653599742662, 3.751180148735356, 3.83137022868065, 1.9115199076456382, 1.0490253318999059, 0.0]","[0.0, 0.8541878978376748, 1.5327706215139711, 1.2792944829078186, 0.11105587592152795, 0.22543400241692785, 1.3542068590436083, 1.1450742095946622, 1.067064811053868, 1.045925224253367, 0.8770026938583038, 0.617502924937541, 0.4286953727712473, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.466666666666691e-05, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
250000,"[0.0, 1.7533756454980214, 1.8126801544289044, 1.1843175854138626, 0.15243749096029585, 0.735619774861006, 2.634243833982482, 2.573063755640386, 2.3503846174130616, 2.774047282252255, 3.0267236494098637, 1.3236739105821869, 0.6112596875617604, 0.0]","[0.0, 2.6099945899946557, 3.4120592480254843, 2.4763164375468545, 0.23607999999999918, 0.9642750654860954, 3.959685075872672, 3.7337458479167482, 3.445741341979116, 3.8487055653652544, 3.915144293091414, 1.9459645540691526, 1.0302987322986006, 0.0]","[0.0, 0.8566189444966338, 1.5993790935965797, 1.2919641854663264, 0.08364250903970333, 0.22865529062508946, 1.3254412418901886, 1.160682092276362, 1.095356724566058, 1.0746582831130005, 0.8884033103482201, 0.622290643486968, 0.4190390447368403, 0.0]","[0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
